,book_id,chap_id,term_str,n,tfidf
286,5200,1,diligence,1,0.010753341189960849
287,5200,1,direct,1,0.0048993632903681795
288,5200,1,direction,2,0.008043336021999012
289,5200,1,directions,2,0.013905476032852443
290,5200,1,disappeared,2,0.009798726580736359
291,5200,1,discourtesy,1,0.01596167452329418
292,5200,1,disgust,1,0.009914986776191678
293,5200,1,dishevelled,1,0.010753341189960849
294,5200,1,distance,1,0.00200971617793459
295,5200,1,distinguish,1,0.007310820109525011
296,5200,1,disturbed,1,0.005102494832038161
297,5200,1,disturbing,1,0.005102494832038161
298,5200,1,divided,1,0.008149174523294183
299,5200,1,dizziness,1,0.01596167452329418
300,5200,1,do,20,0.007916827783596357
301,5200,1,doctor,5,0.04074587261647092
302,5200,1,doctors,1,0.009914986776191678
303,5200,1,doing,3,0.0033503382719052687
304,5200,1,dome,1,0.013357507856627517
305,5200,1,domed,1,0.01596167452329418
306,5200,1,done,3,0.004489798166151008
307,5200,1,dont,10,0.010452150062025187
308,5200,1,door,29,0.020488954772667798
309,5200,1,doorhis,1,0.01596167452329418
310,5200,1,doors,6,0.021474929918460905
311,5200,1,doorway,4,0.014883784362540358
312,5200,1,double,2,0.014621640219050021
313,5200,1,doubt,1,0.002498328165371495
314,5200,1,down,14,0.004713443326118569
315,5200,1,draught,1,0.009230001344332838
316,5200,1,drawers,2,0.019829973552383355
317,5200,1,drawersthis,1,0.01596167452329418
318,5200,1,drawn,1,0.004021668010999506
319,5200,1,dream,1,0.005787480263897
320,5200,1,dreams,1,0.007310820109525011
321,5200,1,dressed,4,0.016086672043998024
322,5200,1,drew,2,0.007736598058178342
323,5200,1,dripped,1,0.009914986776191678
324,5200,1,drive,2,0.009413306885716687
325,5200,1,driven,1,0.0048993632903681795
326,5200,1,droplets,1,0.01596167452329418
327,5200,1,drops,1,0.011834168010999506
328,5200,1,drove,1,0.006325112757301757
329,5200,1,dull,2,0.013251669355332344
330,5200,1,during,1,0.002825231504131544
331,5200,1,duties,1,0.007310820109525011
332,5200,1,each,2,0.002379467057153494
333,5200,1,earlier,1,0.0023953897169687933
334,5200,1,early,2,0.006885042160871679
335,5200,1,earn,2,0.016298349046588365
336,5200,1,ears,1,0.005102494832038161
337,5200,1,easily,4,0.008790424980028314
338,5200,1,easy,2,0.004590393247403025
339,5200,1,eating,1,0.006625834677666172
340,5200,1,echo,1,0.011834168010999506
341,5200,1,edges,1,0.009230001344332838
342,5200,1,effects,1,0.011834168010999506
343,5200,1,effort,6,0.025089391576374277
344,5200,1,efforts,1,0.006046687747102505
345,5200,1,eight,2,0.017301708827538342
346,5200,1,elastic,1,0.013357507856627517
347,5200,1,else,3,0.0031356450186075563
348,5200,1,employees,2,0.01209337549420501
349,5200,1,employer,3,0.029744960328575033
350,5200,1,encouraged,1,0.008149174523294183
351,5200,1,end,1,0.001189733528576747
352,5200,1,endless,1,0.006046687747102505
353,5200,1,engrossed,1,0.011834168010999506
354,5200,1,enormous,1,0.0055450078566275166
355,5200,1,enough,8,0.007248402154589725
356,5200,1,enquiries,1,0.009914986776191678
357,5200,1,enquiriesassuming,1,0.01596167452329418
358,5200,1,entering,1,0.007706661498704828
359,5200,1,entire,2,0.006621364696965595
360,5200,1,entirely,1,0.0015773985960623792
361,5200,1,entrance,4,0.021268960163485694
362,5200,1,entrusted,1,0.009230001344332838
363,5200,1,enunciating,1,0.01596167452329418
364,5200,1,enveloped,1,0.013357507856627517
365,5200,1,especially,3,0.008139220122614272
366,5200,1,even,15,0.005937620837697268
367,5200,1,evening,1,0.00200971617793459
368,5200,1,evenings,2,0.013905476032852443
369,5200,1,eventually,2,0.013251669355332344
370,5200,1,ever,8,0.009517868228613975
371,5200,1,every,2,0.003319947503204645
372,5200,1,everything,6,0.00385374949348633
373,5200,1,exactly,2,0.006120243263323393
374,5200,1,exceptionally,1,0.009914986776191678
375,5200,1,excessive,1,0.006325112757301757
376,5200,1,excitedly,1,0.013357507856627517
377,5200,1,excitement,1,0.007310820109525011
378,5200,1,exclaim,1,0.01596167452329418
379,5200,1,excuse,2,0.009798726580736359
380,5200,1,exhausted,1,0.0055450078566275166
381,5200,1,expectations,1,0.009230001344332838
382,5200,1,expected,4,0.00999331266148598
383,5200,1,experience,1,0.0030601216316616963
384,5200,1,explain,1,0.0027130733742047573
385,5200,1,explaining,1,0.006325112757301757
386,5200,1,explanation,3,0.010327563241307519
387,5200,1,extreme,1,0.009230001344332838
388,5200,1,extremely,1,0.003579154986410151
389,5200,1,eyes,4,0.002316587722254667
390,5200,1,face,2,0.0015437135561470043
391,5200,1,fact,5,0.005948667642883735
392,5200,1,fail,1,0.005102494832038161
393,5200,1,failand,1,0.01596167452329418
394,5200,1,failure,1,0.009230001344332838
395,5200,1,faithful,1,0.0069527380164262215
396,5200,1,fall,6,0.022325676543810537
397,5200,1,fallen,1,0.005317240040871423
398,5200,1,falling,3,0.015307484496114484
399,5200,1,familiar,2,0.011574960527794
400,5200,1,family,4,0.011300926016526176
401,5200,1,far,4,0.003353417655076691
402,5200,1,fast,1,0.0043485713497595545
403,5200,1,father,24,0.08262050593046015
404,5200,1,fathers,1,0.006325112757301757
405,5200,1,façade,1,0.01596167452329418
406,5200,1,feel,10,0.015773985960623793
407,5200,1,fell,3,0.010327563241307519
408,5200,1,felt,6,0.008040205825464972
409,5200,1,few,2,0.0019499766394869681
410,5200,1,final,1,0.0055450078566275166
411,5200,1,finally,7,0.015383243715049552
412,5200,1,find,1,0.0029408411899608496
413,5200,1,fingers,1,0.0048993632903681795
414,5200,1,finished,1,0.004706653442858344
415,5200,1,firm,3,0.019877504032998518
416,5200,1,first,14,0.02442166556330044
417,5200,1,fist,1,0.0069527380164262215
418,5200,1,fists,1,0.007310820109525011
419,5200,1,fitted,1,0.007706661498704828
420,5200,1,five,4,0.023149921055588
421,5200,1,fixed,1,0.008650854413769171
422,5200,1,flank,1,0.013357507856627517
423,5200,1,flat,4,0.020409979328152646
424,5200,1,flecks,1,0.01596167452329418
425,5200,1,fled,1,0.008650854413769171
426,5200,1,flew,2,0.015413322997409657
427,5200,1,flight,1,0.007310820109525011
428,5200,1,floor,5,0.017895774932050756
429,5200,1,floundering,1,0.01596167452329418
430,5200,1,flow,1,0.011834168010999506
431,5200,1,flowed,1,0.009914986776191678
432,5200,1,fluid,1,0.01596167452329418
433,5200,1,fluttered,1,0.013357507856627517
434,5200,1,flying,1,0.007706661498704828
435,5200,1,fog,2,0.021506682379921697
436,5200,1,followed,2,0.006366627194460667
437,5200,1,following,1,0.0033106823484827974
438,5200,1,food,1,0.005317240040871423
439,5200,1,fools,1,0.013357507856627517
440,5200,1,foot,3,0.010327563241307519
441,5200,1,footsteps,1,0.010753341189960849
442,5200,1,for,44,0.002378585019112213
443,5200,1,force,4,0.012733254388921334
444,5200,1,forget,2,0.006885042160871679
445,5200,1,forgetting,1,0.006046687747102505
446,5200,1,forgive,1,0.0048993632903681795
447,5200,1,forgotten,2,0.005208333333333333
448,5200,1,former,1,0.006325112757301757
449,5200,1,forth,1,0.004523347901474495
450,5200,1,forthit,1,0.01596167452329418
451,5200,1,fortunately,1,0.006325112757301757
452,5200,1,forward,3,0.0078125
453,5200,1,forwards,3,0.027690004032998518
454,5200,1,found,3,0.0031356450186075563
455,5200,1,four,2,0.009798726580736359
456,5200,1,frame,2,0.019829973552383355
457,5200,1,free,2,0.002835002688665678
458,5200,1,frenzy,1,0.013357507856627517
459,5200,1,frequent,1,0.007310820109525011
460,5200,1,fresh,3,0.013045714049278664
461,5200,1,fretsaw,1,0.013357507856627517
462,5200,1,friendly,1,0.0030601216316616963
463,5200,1,from,35,0.00773726931127071
464,5200,1,front,5,0.002585230200287502
465,5200,1,froze,1,0.009914986776191678
466,5200,1,full,1,0.0015773985960623792
467,5200,1,funny,1,0.013357507856627517
468,5200,1,fur,3,0.020858214049278664
469,5200,1,furniture,1,0.009230001344332838
470,5200,1,further,1,0.0018307767245908035
471,5200,1,future,3,0.00918036489498509
472,5200,1,game,1,0.006325112757301757
473,5200,1,gather,1,0.007310820109525011
474,5200,1,gave,3,0.005492330173772411
475,5200,1,gentle,1,0.006325112757301757
476,5200,1,gentlemen,1,0.0030601216316616963
477,5200,1,gently,2,0.010204989664076323
478,5200,1,get,25,0.016057289556193042
479,5200,1,getting,4,0.00803886471173836
480,5200,1,gilded,1,0.009914986776191678
481,5200,1,girls,1,0.004523347901474495
482,5200,1,give,3,0.002718150807971147
483,5200,1,given,2,0.002835002688665678
484,5200,1,giving,1,0.0023953897169687933
485,5200,1,glad,1,0.0029408411899608496
486,5200,1,glances,1,0.006625834677666172
487,5200,1,go,15,0.007755690600862505
488,5200,1,god,3,0.018140063241307517
489,5200,1,goes,1,0.004021668010999506
490,5200,1,going,3,0.001926874746743165
491,5200,1,gone,1,0.0016599737516023224
492,5200,1,good,6,0.005030126482615037
493,5200,1,gossip,1,0.010753341189960849
494,5200,1,got,8,0.01607772942347672
495,5200,1,gradually,1,0.004021668010999506
496,5200,1,grant,2,0.014621640219050021
497,5200,1,grasp,1,0.0069527380164262215
498,5200,1,great,1,0.0008383544137691727
499,5200,1,greatly,1,0.0055450078566275166
500,5200,1,greeting,1,0.006625834677666172
501,5200,1,gregor,71,0.8402259287809649
502,5200,1,gregors,14,0.1656783521539931
503,5200,1,grete,2,0.019829973552383355
504,5200,1,grey,1,0.005787480263897
505,5200,1,ground,3,0.009549940791691
506,5200,1,groundless,1,0.01596167452329418
507,5200,1,gruff,1,0.01596167452329418
508,5200,1,guest,1,0.006046687747102505
509,5200,1,gush,1,0.013357507856627517
510,5200,1,gushed,1,0.013357507856627517
511,5200,1,habit,1,0.004523347901474495
512,5200,1,had,76,0.03929549904437002
513,5200,1,hair,1,0.002825231504131544
514,5200,1,half,4,0.008790424980028314
515,5200,1,hall,6,0.03061496899222897
516,5200,1,hand,6,0.004631140668441013
517,5200,1,handle,1,0.005102494832038161
518,5200,1,hands,6,0.005030126482615037
519,5200,1,hanging,1,0.004021668010999506
520,5200,1,happen,4,0.01324272939393119
521,5200,1,happened,6,0.008505008065997034
522,5200,1,happening,1,0.006625834677666172
523,5200,1,hard,7,0.010476195721019018
524,5200,1,harder,4,0.02418675098841002
525,5200,1,hardly,4,0.004180860024810075
526,5200,1,harmful,1,0.011834168010999506
527,5200,1,harshly,1,0.01596167452329418
528,5200,1,has,4,0.0018238198599801185
529,5200,1,hat,2,0.010634480081742847
530,5200,1,have,48,0.007899228310899236
531,5200,1,havent,2,0.008363130525458092
532,5200,1,having,3,0.006592818735021236
533,5200,1,hazard,1,0.013357507856627517
534,5200,1,he,228,0.07676179131107384
535,5200,1,head,16,0.005386792372706936
536,5200,1,headboard,1,0.01596167452329418
537,5200,1,hear,4,0.005056529449690017
538,5200,1,heard,5,0.005948667642883735
539,5200,1,hearer,1,0.013357507856627517
540,5200,1,hearing,1,0.003579154986410151
541,5200,1,heaven,1,0.007706661498704828
542,5200,1,heavily,1,0.007310820109525011
543,5200,1,heavy,1,0.0030601216316616963
544,5200,1,hed,1,0.004706653442858344
545,5200,1,hefty,1,0.013357507856627517
546,5200,1,held,7,0.015383243715049552
547,5200,1,hell,2,0.009798726580736359
548,5200,1,help,7,0.0068249182382043895
549,5200,1,helplessly,1,0.009230001344332838
550,5200,1,her,15,0.010597735227241965
551,5200,1,here,6,0.003102276240345002
552,5200,1,herself,1,0.0026041666666666665
553,5200,1,hes,5,0.013565366871023787
554,5200,1,highly,2,0.010204989664076323
555,5200,1,him,53,0.02097959362653035
556,5200,1,himanother,1,0.01596167452329418
557,5200,1,himhe,1,0.013357507856627517
558,5200,1,himself,44,0.02275002576253001
559,5200,1,himselfits,1,0.01596167452329418
560,5200,1,hinder,1,0.013357507856627517
561,5200,1,his,177,0.0492812268052672
562,5200,1,hissing,3,0.03550250403299852
563,5200,1,hit,3,0.015307484496114484
564,5200,1,hitting,1,0.008650854413769171
565,5200,1,hold,2,0.00499665633074299
566,5200,1,holding,3,0.00882252356988255
567,5200,1,home,6,0.008505008065997034
568,5200,1,homes,1,0.009914986776191678
569,5200,1,honour,1,0.004523347901474495
570,5200,1,hope,3,0.005757543704423486
571,5200,1,hopefully,1,0.011834168010999506
572,5200,1,horrible,1,0.007310820109525011
573,5200,1,hospitalcould,1,0.01596167452329418
574,5200,1,hostile,1,0.009230001344332838
575,5200,1,hours,3,0.00882252356988255
576,5200,1,house,1,0.0018307767245908035
577,5200,1,housed,1,0.011834168010999506
578,5200,1,how,6,0.0013263890247892647
579,5200,1,however,4,0.004180860024810075
580,5200,1,human,2,0.006885042160871679
581,5200,1,humbly,1,0.009230001344332838
582,5200,1,hundred,1,0.007310820109525011
583,5200,1,hung,3,0.014698089871104538
584,5200,1,hungrier,1,0.013357507856627517
585,5200,1,hurried,1,0.0043485713497595545
586,5200,1,hurriedly,1,0.005787480263897
587,5200,1,hurrying,1,0.007310820109525011
588,5200,1,i,35,0.00773726931127071
589,5200,1,id,4,0.011763364759843398
590,5200,1,idea,3,0.004489798166151008
591,5200,1,if,38,0.006253555746128562
592,5200,1,ignoring,1,0.007310820109525011
593,5200,1,ill,12,0.021969320695089643
594,5200,1,illness,1,0.007706661498704828
595,5200,1,illustrated,1,0.013357507856627517
596,5200,1,im,15,0.024899606274034834
597,5200,1,imagination,1,0.009230001344332838
598,5200,1,imagine,2,0.008697142699519109
599,5200,1,imaginings,1,0.01596167452329418
600,5200,1,immediate,1,0.005102494832038161
601,5200,1,immediately,4,0.007323106898363214
602,5200,1,impatient,1,0.006325112757301757
603,5200,1,impatiently,1,0.006325112757301757
604,5200,1,impeding,1,0.011834168010999506
605,5200,1,important,1,0.0022951966237015125
606,5200,1,impossible,1,0.002102486776191677
607,5200,1,in,103,0.0
608,5200,1,incapable,1,0.007310820109525011
609,5200,1,incomprehensible,1,0.006046687747102505
610,5200,1,individual,2,0.012650225514603514
611,5200,1,injured,2,0.019829973552383355
612,5200,1,injuring,1,0.013357507856627517
613,5200,1,innocent,1,0.003868299029089171
614,5200,1,inside,2,0.005426146748409515
615,5200,1,insistent,1,0.009230001344332838
616,5200,1,instance,2,0.005650463008263088
617,5200,1,instead,4,0.00663989500640929
618,5200,1,insurance,1,0.01596167452329418
619,5200,1,intended,1,0.003868299029089171
620,5200,1,intention,1,0.004706653442858344
621,5200,1,intentions,1,0.004706653442858344
622,5200,1,intercede,1,0.013357507856627517
623,5200,1,into,16,0.003537037399438039
624,5200,1,investigate,1,0.010753341189960849
625,5200,1,invisible,1,0.008149174523294183
626,5200,1,involved,1,0.004523347901474495
627,5200,1,irregular,1,0.010753341189960849
628,5200,1,is,13,0.0007027637556467902
629,5200,1,isnt,4,0.013770084321743358
630,5200,1,it,94,0.010237230508580542
631,5200,1,itch,2,0.03192334904658836
632,5200,1,its,14,0.007238644560805005
633,5200,1,itself,2,0.0031547971921247584
634,5200,1,ive,3,0.0068855898711045384
635,5200,1,jaw,2,0.03192334904658836
636,5200,1,jaws,1,0.009230001344332838
637,5200,1,job,4,0.00999331266148598
638,5200,1,join,1,0.005787480263897
639,5200,1,judge,2,0.007736598058178342
640,5200,1,jumped,1,0.004523347901474495
641,5200,1,just,17,0.014252025034075938
642,5200,1,keep,5,0.004874941598717421
643,5200,1,kept,3,0.005492330173772411
644,5200,1,key,7,0.0442757893011123
645,5200,1,keybut,1,0.01596167452329418
646,5200,1,kicked,1,0.010753341189960849
647,5200,1,kind,1,0.001189733528576747
648,5200,1,kitchen,2,0.009798726580736359
649,5200,1,knew,3,0.0033503382719052687
650,5200,1,knock,3,0.01897533827190527
651,5200,1,knocked,1,0.004523347901474495
652,5200,1,knocking,2,0.01209337549420501
653,5200,1,know,12,0.004750096670157814
654,5200,1,knowing,3,0.012544695788187139
655,5200,1,knows,1,0.0031833135972303334
656,5200,1,lack,1,0.0048993632903681795
657,5200,1,lad,1,0.008149174523294183
658,5200,1,lady,1,0.006046687747102505
659,5200,1,landed,1,0.011834168010999506
660,5200,1,landing,2,0.018460002688665676
661,5200,1,large,2,0.0038383624696156572
662,5200,1,last,5,0.004530251346618578
663,5200,1,late,1,0.0023953897169687933
664,5200,1,later,3,0.004979921254806967
665,5200,1,latest,1,0.0069527380164262215
666,5200,1,lay,9,0.015699642147835997
667,5200,1,lazy,1,0.009914986776191678
668,5200,1,leant,3,0.019877504032998518
669,5200,1,leapt,1,0.008650854413769171
670,5200,1,learn,2,0.008043336021999012
671,5200,1,learned,1,0.0030601216316616963
672,5200,1,least,4,0.004758934114306988
673,5200,1,leave,3,0.003569200585730241
674,5200,1,leaves,1,0.007310820109525011
675,5200,1,leaving,3,0.010327563241307519
676,5200,1,left,7,0.005402997446514516
677,5200,1,leg,1,0.009230001344332838
678,5200,1,legs,12,0.03390277804957853
679,5200,1,length,1,0.0034425210804358394
680,5200,1,let,13,0.008349790569220382
681,5200,1,lethal,1,0.01596167452329418
682,5200,1,lieutenant,1,0.01596167452329418
683,5200,1,life,2,0.002379467057153494
684,5200,1,lift,1,0.005317240040871423
685,5200,1,lifted,2,0.011090015713255033
686,5200,1,lighter,1,0.013357507856627517
687,5200,1,lightly,1,0.005102494832038161
688,5200,1,like,13,0.004376768802824386
689,5200,1,likes,1,0.006325112757301757
690,5200,1,line,2,0.007736598058178342
691,5200,1,lips,1,0.0030601216316616963
692,5200,1,listen,2,0.005426146748409515
693,5200,1,listening,2,0.005426146748409515
694,5200,1,little,19,0.007520986394416539
695,5200,1,live,1,0.0033106823484827974
696,5200,1,lively,2,0.010634480081742847
697,5200,1,living,3,0.0078125
698,5200,1,load,1,0.009230001344332838
699,5200,1,lock,4,0.022180031426510066
700,5200,1,locked,1,0.004523347901474495
701,5200,1,locking,1,0.013357507856627517
702,5200,1,locksmith,3,0.04007252356988255
703,5200,1,long,4,0.002068184160230001
704,5200,1,longer,6,0.008505008065997034
705,5200,1,look,4,0.002316587722254667
706,5200,1,looked,7,0.008328134700037229
707,5200,1,looking,1,0.0009060502693237156
708,5200,1,lose,1,0.003868299029089171
709,5200,1,losing,1,0.007706661498704828
710,5200,1,lost,1,0.0016599737516023224
711,5200,1,lots,1,0.009230001344332838
712,5200,1,loud,5,0.015300608158308483
713,5200,1,loudly,1,0.005102494832038161
714,5200,1,louts,1,0.013357507856627517
715,5200,1,lover,1,0.006625834677666172
716,5200,1,lower,6,0.024130008065997036
717,5200,1,luxury,1,0.011834168010999506
718,5200,1,lying,3,0.0068855898711045384
719,5200,1,mad,2,0.018460002688665676
720,5200,1,made,13,0.008349790569220382
721,5200,1,magazine,1,0.013357507856627517
722,5200,1,maid,1,0.0069527380164262215
723,5200,1,maids,1,0.006325112757301757
724,5200,1,main,1,0.003868299029089171
725,5200,1,make,11,0.007065207404724938
726,5200,1,makes,2,0.005650463008263088
727,5200,1,making,8,0.013955237464743107
728,5200,1,man,2,0.0015437135561470043
729,5200,1,managed,3,0.014119960328575033
730,5200,1,many,2,0.0025282647248450084
731,5200,1,matter,1,0.001340034304244162
732,5200,1,maybe,2,0.005881682379921699
733,5200,1,me,13,0.006721598520747504
734,5200,1,meal,1,0.005317240040871423
735,5200,1,meanwhile,2,0.010634480081742847
736,5200,1,medical,1,0.011834168010999506
737,5200,1,members,1,0.0069527380164262215
738,5200,1,mention,1,0.003579154986410151
739,5200,1,merely,2,0.004395212490014157
740,5200,1,method,1,0.009914986776191678
741,5200,1,might,4,0.004180860024810075
742,5200,1,mild,1,0.010753341189960849
743,5200,1,mindwould,1,0.01596167452329418
744,5200,1,minor,1,0.0069527380164262215
745,5200,1,miracle,1,0.008650854413769171
746,5200,1,miss,1,0.004181565262729046
747,5200,1,missed,1,0.010753341189960849
748,5200,1,mistake,1,0.0043485713497595545
749,5200,1,mistakes,1,0.007310820109525011
750,5200,1,mixed,1,0.007706661498704828
751,5200,1,moment,8,0.011340010754662712
752,5200,1,money,2,0.008697142699519109
753,5200,1,mood,2,0.009413306885716687
754,5200,1,more,20,0.009119099299900594
755,5200,1,moreover,1,0.0037209460906350894
756,5200,1,morning,7,0.01606637636591059
757,5200,1,most,4,0.0038999532789739362
758,5200,1,mother,12,0.050178783152748554
759,5200,1,motherits,1,0.01596167452329418
760,5200,1,mothers,1,0.0069527380164262215
761,5200,1,mouth,4,0.010416666666666666
762,5200,1,move,5,0.009595906174039144
763,5200,1,moved,3,0.00718616915090638
764,5200,1,movement,2,0.008363130525458092
765,5200,1,moving,4,0.010416666666666666
766,5200,1,mr,3,0.011162838271905269
767,5200,1,mrs,1,0.008650854413769171
768,5200,1,much,10,0.004559549649950297
769,5200,1,muff,1,0.01596167452329418
770,5200,1,muffled,1,0.010753341189960849
771,5200,1,must,8,0.005652125454529048
772,5200,1,my,15,0.007755690600862505
773,5200,1,narrow,2,0.005650463008263088
774,5200,1,natural,1,0.004523347901474495
775,5200,1,near,2,0.005650463008263088
776,5200,1,nearby,1,0.007706661498704828
777,5200,1,nearest,1,0.008149174523294183
778,5200,1,nearly,2,0.009798726580736359
779,5200,1,necessarydid,1,0.01596167452329418
780,5200,1,need,4,0.006309594384249517
781,5200,1,needed,2,0.005426146748409515
782,5200,1,never,6,0.002735729789970178
783,5200,1,new,1,0.0016599737516023224
784,5200,1,newspaper,1,0.008149174523294183
785,5200,1,newspapers,2,0.021506682379921697
786,5200,1,next,5,0.007087506721664195
787,5200,1,nice,2,0.010204989664076323
788,5200,1,night,3,0.0025150632413075183
789,5200,1,no,25,0.0027226676884522724
790,5200,1,nobody,1,0.004706653442858344
791,5200,1,nobodys,1,0.011834168010999506
792,5200,1,noise,4,0.01324272939393119
793,5200,1,noises,1,0.009914986776191678
794,5200,1,nonsense,1,0.008650854413769171
795,5200,1,nonsensical,1,0.009914986776191678
796,5200,1,nor,2,0.004590393247403025
797,5200,1,not,53,0.0028651137730215295
798,5200,1,notbe,1,0.01596167452329418
799,5200,1,nothing,6,0.002735729789970178
800,5200,1,notice,2,0.004204973552383354
801,5200,1,noticeable,1,0.011834168010999506
802,5200,1,noticed,2,0.003319947503204645
803,5200,1,notor,1,0.013357507856627517
804,5200,1,now,29,0.014994335161667509
805,5200,1,number,1,0.003579154986410151
806,5200,1,numerous,1,0.009914986776191678
807,5200,1,obviously,1,0.00200971617793459
808,5200,1,occupational,1,0.01596167452329418
809,5200,1,occupied,1,0.004706653442858344
810,5200,1,occur,1,0.006625834677666172
811,5200,1,occurred,2,0.009798726580736359
812,5200,1,oclock,7,0.05117574076667508
813,5200,1,of,149,0.008054753814720903
814,5200,1,off,9,0.027541094684955268
815,5200,1,offer,1,0.006625834677666172
816,5200,1,office,6,0.03061496899222897
817,5200,1,often,2,0.003319947503204645
818,5200,1,oh,3,0.005233214049278665
819,5200,1,on,48,0.005227521961828362
820,5200,1,once,8,0.005138332657981773
821,5200,1,one,21,0.001135233759121738
822,5200,1,only,22,0.004863426424227304
823,5200,1,onto,12,0.058792359484418154
824,5200,1,open,16,0.01449680430917945
825,5200,1,opened,1,0.002102486776191677
826,5200,1,opening,3,0.01663502356988255
827,5200,1,opens,1,0.008650854413769171
828,5200,1,opposite,1,0.003579154986410151
829,5200,1,or,14,0.008108057027891335
830,5200,1,order,2,0.003488809366185777
831,5200,1,originally,1,0.008650854413769171
832,5200,1,other,13,0.008349790569220382
833,5200,1,others,5,0.009153883622954018
834,5200,1,ought,1,0.0030601216316616963
835,5200,1,our,1,0.0014965993887170025
836,5200,1,ourselves,1,0.005317240040871423
837,5200,1,out,37,0.006088988489651495
838,5200,1,outside,1,0.0016599737516023224
839,5200,1,outstretched,1,0.0048993632903681795
840,5200,1,over,12,0.005471459579940356
841,5200,1,overcoat,1,0.009230001344332838
842,5200,1,overcome,2,0.011090015713255033
843,5200,1,overview,2,0.03192334904658836
844,5200,1,own,2,0.0015437135561470043
845,5200,1,pack,1,0.009230001344332838
846,5200,1,packed,1,0.011834168010999506
847,5200,1,pain,6,0.031903440245228544
848,5200,1,painful,2,0.013905476032852443
849,5200,1,painfully,3,0.027690004032998518
850,5200,1,pane,1,0.009914986776191678
851,5200,1,pangs,1,0.01596167452329418
852,5200,1,panic,2,0.026715015713255033
853,5200,1,paper,1,0.004706653442858344
854,5200,1,parents,14,0.06332687062064295
855,5200,1,part,6,0.009959842509613934
856,5200,1,particular,1,0.002498328165371495
857,5200,1,particularly,1,0.0023953897169687933
858,5200,1,partly,1,0.004706653442858344
859,5200,1,past,5,0.010512433880958386
860,5200,1,patient,2,0.017301708827538342
861,5200,1,pauses,1,0.010753341189960849
862,5200,1,pay,2,0.005881682379921699
863,5200,1,paying,1,0.004523347901474495
864,5200,1,peace,3,0.010737464959230452
865,5200,1,peacefully,3,0.021932460328575033
866,5200,1,peculiar,1,0.007706661498704828
867,5200,1,peel,1,0.01596167452329418
868,5200,1,peered,1,0.010753341189960849
869,5200,1,people,4,0.0030874271122940085
870,5200,1,peoplehe,1,0.01596167452329418
871,5200,1,perhaps,6,0.004239094090896786
872,5200,1,person,2,0.0038383624696156572
873,5200,1,personally,1,0.006625834677666172
874,5200,1,persuade,1,0.0069527380164262215
875,5200,1,photograph,1,0.008650854413769171
876,5200,1,picked,1,0.005102494832038161
877,5200,1,picture,1,0.004181565262729046
878,5200,1,piercing,1,0.009914986776191678
879,5200,1,pitifully,1,0.01596167452329418
880,5200,1,pitys,1,0.01596167452329418
881,5200,1,place,2,0.0020904300124050374
882,5200,1,plaintively,1,0.01596167452329418
883,5200,1,pleasant,1,0.006046687747102505
884,5200,1,please,7,0.021420851421631876
885,5200,1,pleased,1,0.0037209460906350894
886,5200,1,pleasure,1,0.0034425210804358394
887,5200,1,polished,1,0.011834168010999506
888,5200,1,position,4,0.0076767249392313145
889,5200,1,possible,9,0.008774894877691357
890,5200,1,pot,1,0.010753341189960849
891,5200,1,pouring,1,0.008149174523294183
892,5200,1,powerful,1,0.004706653442858344
893,5200,1,practice,1,0.007706661498704828
894,5200,1,practise,1,0.011834168010999506
895,5200,1,prejudice,1,0.01596167452329418
896,5200,1,preparation,1,0.009914986776191678
897,5200,1,present,5,0.012491640826857475
898,5200,1,pressed,4,0.01085229349681903
899,5200,1,price,1,0.007706661498704828
900,5200,1,private,1,0.0048993632903681795
901,5200,1,probably,8,0.00836172004962015
902,5200,1,prohibition,1,0.013357507856627517
903,5200,1,proper,3,0.012544695788187139
904,5200,1,properly,2,0.005881682379921699
905,5200,1,protruding,1,0.013357507856627517
906,5200,1,provide,1,0.006625834677666172
907,5200,1,pulled,1,0.0031833135972303334
908,5200,1,pure,1,0.007310820109525011
909,5200,1,pursue,1,0.009914986776191678
910,5200,1,push,2,0.008697142699519109
911,5200,1,pushed,5,0.013565366871023787
912,5200,1,pushing,1,0.005787480263897
913,5200,1,put,3,0.002119547045448393
914,5200,1,putting,1,0.003868299029089171
915,5200,1,quarter,4,0.029243280438100042
916,5200,1,question,2,0.0031547971921247584
917,5200,1,quick,1,0.004523347901474495
918,5200,1,quickly,5,0.008722023415464443
919,5200,1,quiet,4,0.005670005377331356
920,5200,1,quietly,3,0.0068855898711045384
921,5200,1,quite,14,0.020952391442038035
922,5200,1,quivering,1,0.010753341189960849
923,5200,1,rain,2,0.017301708827538342
924,5200,1,raise,2,0.011090015713255033
925,5200,1,raised,2,0.005426146748409515
926,5200,1,raising,1,0.006046687747102505
927,5200,1,ran,2,0.00499665633074299
928,5200,1,rattling,1,0.010753341189960849
929,5200,1,reach,1,0.003868299029089171
930,5200,1,reached,3,0.0078125
931,5200,1,reaching,1,0.006625834677666172
932,5200,1,read,1,0.0033106823484827974
933,5200,1,reading,1,0.0048993632903681795
934,5200,1,reads,1,0.011834168010999506
935,5200,1,ready,3,0.005233214049278665
936,5200,1,real,1,0.00200971617793459
937,5200,1,realised,3,0.023119984496114486
938,5200,1,really,9,0.005212322375073001
939,5200,1,reason,4,0.00663989500640929
